Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	ath00908:Zeatin biosynthesis	9	0.535077288941736	2.7110346139168258E-5	AT3G63110, AT2G36800, AT1G22370, AT2G41510, AT3G23630, AT1G78270, AT2G36750, AT2G36780, AT2G36770	219	32	5430	6.973458904109589	0.002626284487051378	0.002629703575499321	0.002521262190942648
KEGG_PATHWAY	ath01110:Biosynthesis of secondary metabolites	76	4.5184304399524375	1.7453051902399685E-4	AT1G64710, AT5G42250, AT5G40150, AT1G02190, AT1G02390, AT3G22460, AT2G38110, AT3G23630, AT1G55920, AT2G36770, AT4G34250, AT4G10120, AT5G53460, AT3G43670, AT1G18020, AT1G78270, AT5G54190, AT2G01180, AT2G29310, AT1G62810, AT4G37520, AT4G19170, AT4G26520, AT1G15110, AT1G15550, AT5G15860, AT5G26030, AT2G36780, AT2G16790, AT1G02850, AT1G44970, AT1G08630, AT2G29300, AT4G32840, AT4G12290, AT5G39580, AT1G15080, AT3G49160, AT4G37970, AT4G26530, AT5G45340, AT5G22300, AT4G01950, AT1G09240, AT1G13700, AT2G36750, AT3G59480, AT2G22420, AT3G18850, AT2G21890, AT5G57840, AT5G04230, AT2G44490, AT4G23900, AT1G22370, AT4G33420, AT5G03860, AT1G75020, AT1G44446, AT4G19230, AT4G17770, AT2G29090, AT1G58300, AT2G36800, AT2G29290, AT2G44460, AT3G47800, AT3G63110, AT4G33070, AT1G52570, AT2G15090, AT2G28630, AT2G41510, AT1G07440, AT4G39770, AT2G29320	219	1287	5430	1.4641674915647518	0.016788415024474035	0.008464730172663847	0.008115669134615854
KEGG_PATHWAY	ath00960:Tropane, piperidine and pyridine alkaloid biosynthesis	8	0.47562425683709864	4.710023484012501E-4	AT3G43670, AT2G29290, AT2G29300, AT1G07440, AT4G12290, AT2G29310, AT1G62810, AT2G29320	219	36	5430	5.5098934550989345	0.044669562572086985	0.015229075931640421	0.014601072800438753
KEGG_PATHWAY	ath00561:Glycerolipid metabolism	9	0.535077288941736	0.004575653427880471	AT3G18850, AT2G11810, AT4G01950, AT1G02390, AT2G38110, AT1G75020, AT1G15080, AT5G20410, AT2G01180	219	66	5430	3.3810709838107096	0.3590840256882222	0.09857516152632863	0.09451020641184085
KEGG_PATHWAY	ath00564:Glycerophospholipid metabolism	11	0.6539833531510106	0.006038364027164317	AT3G18850, AT5G08030, AT1G15110, AT1G52570, AT3G18000, AT4G01950, AT1G02390, AT2G38110, AT1G75020, AT1G15080, AT2G01180	219	99	5430	2.7549467275494672	0.44428341900185975	0.09857516152632863	0.09451020641184085
KEGG_PATHWAY	ath04075:Plant hormone signal transduction	22	1.3079667063020213	0.0060974326717316675	AT5G45110, AT1G56150, AT2G33310, AT3G23150, AT5G42750, AT3G23240, AT4G35900, AT4G27260, AT5G66880, AT4G28640, AT5G57560, AT1G49720, AT2G01760, AT5G35750, AT5G43700, AT3G16857, AT4G33950, AT2G21050, AT4G19660, AT4G14550, AT1G01740, AT3G12830	219	291	5430	1.8744998352398434	0.44747770798368147	0.09857516152632863	0.09451020641184085
KEGG_PATHWAY	ath04626:Plant-pathogen interaction	17	1.0107015457788349	0.007483332597837477	AT4G01010, AT3G57530, AT3G28910, AT2G38470, AT5G66210, AT4G34250, AT5G53130, AT3G10190, AT3G45640, AT1G73630, AT2G15090, AT1G19780, AT2G28630, AT1G21550, AT5G47910, AT2G46450, AT2G46440	219	204	5430	2.0662100456621	0.5174220907650064	0.1036976088557479	0.09942141879984077
KEGG_PATHWAY	ath04016:MAPK signaling pathway - plant	12	0.713436385255648	0.024432605497024203	AT4G36450, AT3G45640, AT4G23900, AT3G23150, AT3G23240, AT2G20875, AT2G38470, AT5G62230, AT5G47910, AT4G33950, AT5G66880, AT5G07180	219	140	5430	2.1252446183953033	0.9092271742683317	0.29624534165141847	0.28402903890290637
KEGG_PATHWAY	ath00910:Nitrogen metabolism	6	0.356718192627824	0.027718726436243846	AT4G37560, AT5G53460, AT5G16570, AT1G37130, AT1G58180, AT5G18170	219	43	5430	3.4597005415737496	0.934564058547712	0.29874627381285035	0.28642683984118644
KEGG_PATHWAY	ath00940:Phenylpropanoid biosynthesis	10	0.5945303210463734	0.0710090220833186	AT2G22420, AT2G21890, AT5G40150, AT5G04230, AT5G57840, AT1G44970, AT4G33420, AT5G39580, AT4G37520, AT4G37970	219	128	5430	1.9370719178082192	0.999210930714634	0.6509129111860154	0.6240711416525714
KEGG_PATHWAY	ath00350:Tyrosine metabolism	5	0.2972651605231867	0.08052530860033179	AT1G64710, AT5G42250, AT3G43670, AT4G12290, AT1G62810	219	41	5430	3.023722018042098	0.9997093578240978	0.6509129111860154	0.6240711416525714
KEGG_PATHWAY	ath04712:Circadian rhythm - plant	5	0.2972651605231867	0.08052530860033179	AT5G08330, AT2G44680, AT4G08920, AT1G01060, AT1G53090	219	41	5430	3.023722018042098	0.9997093578240978	0.6509129111860154	0.6240711416525714
